date;day_type;time;real_time;infestation;replicate;specimen;species;shell_temp;no_pic
2021/04/14;sunny;30;11:25;non infested;1;4;Perna perna;38,5;M9
2021/04/14;sunny;30;11:25;non infested;1;5;Perna perna;40,7;M10
2021/04/14;sunny;30;11:25;infested;2;1;Perna perna;34,9;M7
2021/04/14;sunny;30;11:25;infested;2;2;Perna perna;35,2;M8
2021/04/14;sunny;30;11:25;infested;2;3;Perna perna;35;M9
2021/04/14;sunny;30;11:25;infested;2;4;Perna perna;34;M10
2021/04/14;sunny;30;11:25;infested;2;5;Perna perna;36,6;M11
2021/04/14;sunny;30;11:25;non infested;2;1;Perna perna;39;M5
2021/04/14;sunny;30;11:25;non infested;2;2;Perna perna;38;M6
2021/04/14;sunny;30;11:25;non infested;2;3;Perna perna;39,4;M7
2021/04/14;sunny;30;11:25;non infested;2;4;Perna perna;37,2;M8
2021/04/14;sunny;30;11:25;non infested;2;5;Perna perna;37;M9
2021/04/14;sunny;30;11:25;infested;3;1;Perna perna;34;M5
2021/04/14;sunny;30;11:25;infested;3;2;Perna perna;33;M6
2021/04/14;sunny;30;11:25;infested;3;3;Perna perna;32,5;M7
2021/04/14;sunny;30;11:25;infested;3;4;Perna perna;30,9;M8
2021/04/14;sunny;30;11:25;infested;3;5;Perna perna;31,7;M9
2021/04/14;sunny;30;11:25;non infested;3;1;Perna perna;37,9;M4
2021/04/14;sunny;30;11:25;non infested;3;2;Perna perna;38,7;M5
2021/04/14;sunny;30;11:25;non infested;3;3;Perna perna;36,1;M6
2021/04/14;sunny;30;11:25;non infested;3;4;Perna perna;35,3;M7
2021/04/14;sunny;30;11:25;non infested;3;5;Perna perna;36,6;M8
2021/04/14;sunny;60;11:55;infested;1;1;Perna perna;39,8;M5
2021/04/14;sunny;60;11:55;infested;1;2;Perna perna;40,4;M6
2021/04/14;sunny;60;11:55;infested;1;3;Perna perna;39,4;M7
2021/04/14;sunny;60;11:55;infested;1;4;Perna perna;38,8;M8
2021/04/14;sunny;60;11:55;infested;1;5;Perna perna;39,4;M9
2021/04/14;sunny;60;11:55;non infested;1;1;Perna perna;40,2;M4
2021/04/14;sunny;60;11:55;non infested;1;2;Perna perna;43,5;M5
2021/04/14;sunny;60;11:55;non infested;1;3;Perna perna;42;M6
2021/04/14;sunny;60;11:55;non infested;1;4;Perna perna;44,5;M7
2021/04/14;sunny;60;11:55;non infested;1;5;Perna perna;41,6;M8
2021/04/14;sunny;60;11:55;infested;2;1;Perna perna;37,7;M5
2021/04/14;sunny;60;11:55;infested;2;2;Perna perna;37,3;M6
2021/04/14;sunny;60;11:55;infested;2;3;Perna perna;36,1;M7
2021/04/14;sunny;60;11:55;infested;2;4;Perna perna;35,5;M8
2021/04/14;sunny;60;11:55;infested;2;5;Perna perna;39,3;M9
2021/04/14;sunny;60;11:55;non infested;2;1;Perna perna;41;M4
2021/04/14;sunny;60;11:55;non infested;2;2;Perna perna;42,9;M5
2021/04/14;sunny;60;11:55;non infested;2;3;Perna perna;40,5;M6
2021/04/14;sunny;60;11:55;non infested;2;4;Perna perna;39,4;M7
2021/04/14;sunny;60;11:55;non infested;2;5;Perna perna;39,4;M8
2021/04/14;sunny;60;11:55;infested;3;1;Perna perna;34,6;M5
2021/04/14;sunny;60;11:55;infested;3;2;Perna perna;36,8;M6
2021/04/14;sunny;60;11:55;infested;3;3;Perna perna;38,5;M7
2021/04/14;sunny;60;11:55;infested;3;4;Perna perna;35,5;M8
2021/04/14;sunny;60;11:55;infested;3;5;Perna perna;35,8;M9
2021/04/14;sunny;60;11:55;non infested;3;1;Perna perna;38,9;M4
2021/04/14;sunny;60;11:55;non infested;3;2;Perna perna;41,2;M5
2021/04/14;sunny;60;11:55;non infested;3;3;Perna perna;41,5;M6
2021/04/14;sunny;60;11:55;non infested;3;4;Perna perna;38,4;M7
2021/04/14;sunny;60;11:55;non infested;3;5;Perna perna;39,9;M8
2021/04/14;sunny;90;12:25;infested;1;1;Perna perna;41,5;M6
2021/04/14;sunny;90;12:25;infested;1;2;Perna perna;41,4;M7
2021/04/14;sunny;90;12:25;infested;1;3;Perna perna;40,5;M8
2021/04/14;sunny;90;12:25;infested;1;4;Perna perna;39,5;M9
2021/04/14;sunny;90;12:25;infested;1;5;Perna perna;41,7;M10
2021/04/14;sunny;90;12:25;non infested;1;1;Perna perna;42,1;M4
2021/04/14;sunny;90;12:25;non infested;1;2;Perna perna;46,1;M5
2021/04/14;sunny;90;12:25;non infested;1;3;Perna perna;47;M6
2021/04/14;sunny;90;12:25;non infested;1;4;Perna perna;47,2;M7
2021/04/14;sunny;90;12:25;non infested;1;5;Perna perna;44,4;M8
2021/04/14;sunny;90;12:25;infested;2;1;Perna perna;37,2;M5
2021/04/14;sunny;90;12:25;infested;2;2;Perna perna;38,2;M6
2021/04/14;sunny;90;12:25;infested;2;3;Perna perna;38,7;M7
2021/04/14;sunny;90;12:25;infested;2;4;Perna perna;36,3;M8
2021/04/14;sunny;90;12:25;infested;2;5;Perna perna;38;M9
2021/04/14;sunny;90;12:25;non infested;2;1;Perna perna;42,3;M4
2021/04/14;sunny;90;12:25;non infested;2;2;Perna perna;44,4;M5
2021/04/14;sunny;90;12:25;non infested;2;3;Perna perna;40,9;M6
2021/04/14;sunny;90;12:25;non infested;2;4;Perna perna;41,1;M7
2021/04/14;sunny;90;12:25;non infested;2;5;Perna perna;42;M8
2021/04/14;sunny;90;12:25;infested;3;1;Perna perna;37;M6
2021/04/14;sunny;90;12:25;infested;3;2;Perna perna;37;M7
2021/04/14;sunny;90;12:25;infested;3;3;Perna perna;37;M8
2021/04/14;sunny;90;12:25;infested;3;4;Perna perna;39,1;M9
2021/04/14;sunny;90;12:25;infested;3;5;Perna perna;38,8;M10
2021/04/14;sunny;90;12:25;non infested;3;1;Perna perna;42,6;M4
2021/04/14;sunny;90;12:25;non infested;3;2;Perna perna;38,3;M5
2021/04/14;sunny;90;12:25;non infested;3;3;Perna perna;43,2;M6
2021/04/14;sunny;90;12:25;non infested;3;4;Perna perna;40,2;M7
2021/04/14;sunny;90;12:25;non infested;3;5;Perna perna;42,4;M8
2021/04/18;sunny;0;10:05;infested;1;1;Perna perna;18;M8
2021/04/18;sunny;0;10:05;infested;1;2;Perna perna;18;M9
2021/04/18;sunny;0;10:05;infested;1;3;Perna perna;17,8;M10
2021/04/18;sunny;0;10:05;infested;1;4;Perna perna;18;M11
2021/04/18;sunny;0;10:05;infested;1;5;Perna perna;17,8;M12
2021/04/18;sunny;0;10:05;non infested;1;1;Perna perna;18,5;M7
2021/04/18;sunny;0;10:05;non infested;1;2;Perna perna;18,8;M8
2021/04/18;sunny;0;10:05;non infested;1;3;Perna perna;19,1;M9
2021/04/18;sunny;0;10:05;non infested;1;4;Perna perna;18,9;M10
2021/04/18;sunny;0;10:05;non infested;1;5;Perna perna;18,6;M11
2021/04/18;sunny;0;10:05;infested;2;1;Perna perna;21,2;M5
2021/04/18;sunny;0;10:05;infested;2;2;Perna perna;21,2;M6
2021/04/18;sunny;0;10:05;infested;2;3;Perna perna;19,7;M7
2021/04/18;sunny;0;10:05;infested;2;4;Perna perna;21,5;M8
2021/04/18;sunny;0;10:05;infested;2;5;Perna perna;20,1;M9
2021/04/18;sunny;0;10:05;non infested;2;1;Perna perna;20,8;M5
2021/04/18;sunny;0;10:05;non infested;2;2;Perna perna;21,6;M6
2021/04/18;sunny;0;10:05;non infested;2;3;Perna perna;21,6;M7
2021/04/18;sunny;0;10:05;non infested;2;4;Perna perna;20,2;M8
2021/04/18;sunny;0;10:05;non infested;2;5;Perna perna;20,2;M9
2021/04/18;sunny;0;10:05;infested;3;1;Perna perna;20,9;M7
2021/04/18;sunny;0;10:05;infested;3;2;Perna perna;22,4;M8
2021/04/18;sunny;0;10:05;infested;3;3;Perna perna;21,2;M9
2021/04/18;sunny;0;10:05;infested;3;4;Perna perna;21,6;M10
2021/04/18;sunny;0;10:05;infested;3;5;Perna perna;21,8;M11
2021/04/18;sunny;0;10:05;non infested;3;1;Perna perna;22,3;M7
2021/04/18;sunny;0;10:05;non infested;3;2;Perna perna;24,2;M8
2021/04/18;sunny;0;10:05;non infested;3;3;Perna perna;24,2;M9
2021/04/18;sunny;0;10:05;non infested;3;4;Perna perna;20,7;M10
2021/04/18;sunny;0;10:05;non infested;3;5;Perna perna;20,5;M11
2021/04/18;sunny;30;10:35;infested;1;1;Perna perna;33,5;M6
2021/04/18;sunny;30;10:35;infested;1;2;Perna perna;32,4;M7
2021/04/18;sunny;30;10:35;infested;1;3;Perna perna;31,6;M8
2021/04/18;sunny;30;10:35;infested;1;4;Perna perna;33,8;M9
2021/04/18;sunny;30;10:35;infested;1;5;Perna perna;34,4;M10
2021/04/18;sunny;30;10:35;non infested;1;1;Perna perna;33,6;M6
2021/04/18;sunny;30;10:35;non infested;1;2;Perna perna;34,2;M7
2021/04/18;sunny;30;10:35;non infested;1;3;Perna perna;35,2;M8
2021/04/18;sunny;30;10:35;non infested;1;4;Perna perna;35,1;M9
2021/04/18;sunny;30;10:35;non infested;1;5;Perna perna;35,2;M10
2021/04/18;sunny;30;10:35;infested;2;1;Perna perna;33,4;M5
2021/04/18;sunny;30;10:35;infested;2;2;Perna perna;32,3;M6
2021/04/18;sunny;30;10:35;infested;2;3;Perna perna;31,5;M7
2021/04/18;sunny;30;10:35;infested;2;4;Perna perna;33,1;M8
2021/04/18;sunny;30;10:35;infested;2;5;Perna perna;32,5;M9
2021/04/18;sunny;30;10:35;non infested;2;1;Perna perna;32,6;M5
2021/04/18;sunny;30;10:35;non infested;2;2;Perna perna;32,5;M6
2021/04/18;sunny;30;10:35;non infested;2;3;Perna perna;35,9;M7
2021/04/18;sunny;30;10:35;non infested;2;4;Perna perna;32;M8
2021/04/18;sunny;30;10:35;non infested;2;5;Perna perna;32,9;M9
2021/04/18;sunny;30;10:35;infested;3;1;Perna perna;32,1;M6
2021/04/18;sunny;30;10:35;infested;3;2;Perna perna;32,9;M7
2021/04/18;sunny;30;10:35;infested;3;3;Perna perna;32,8;M8
2021/04/18;sunny;30;10:35;infested;3;4;Perna perna;33,7;M9
2021/04/18;sunny;30;10:35;infested;3;5;Perna perna;34,2;M10
2021/04/18;sunny;30;10:35;non infested;3;1;Perna perna;33,2;M4
2021/04/18;sunny;30;10:35;non infested;3;2;Perna perna;31,2;M5
2021/04/18;sunny;30;10:35;non infested;3;3;Perna perna;37,3;M6
2021/04/18;sunny;30;10:35;non infested;3;4;Perna perna;33,8;M7
2021/04/18;sunny;30;10:35;non infested;3;5;Perna perna;33,3;M8
2021/04/18;sunny;60;11:05;infested;1;1;Perna perna;35,7;M7
2021/04/18;sunny;60;11:05;infested;1;2;Perna perna;34,6;M8
2021/04/18;sunny;60;11:05;infested;1;3;Perna perna;36,5;M9
2021/04/18;sunny;60;11:05;infested;1;4;Perna perna;33;M10
2021/04/18;sunny;60;11:05;infested;1;5;Perna perna;36,8;M11
2021/04/18;sunny;60;11:05;non infested;1;1;Perna perna;35,9;M6
2021/04/18;sunny;60;11:05;non infested;1;2;Perna perna;36,6;M7
2021/04/18;sunny;60;11:05;non infested;1;3;Perna perna;38;M8
2021/04/18;sunny;60;11:05;non infested;1;4;Perna perna;36,7;M9
2021/04/18;sunny;60;11:05;non infested;1;5;Perna perna;35,9;M10
2021/04/18;sunny;60;11:05;infested;2;1;Perna perna;35,8;M6
2021/04/18;sunny;60;11:05;infested;2;2;Perna perna;33,3;M7
2021/04/18;sunny;60;11:05;infested;2;3;Perna perna;36,3;M8
2021/04/18;sunny;60;11:05;infested;2;4;Perna perna;34,6;M9
2021/04/18;sunny;60;11:05;infested;2;5;Perna perna;37;M10
2021/04/18;sunny;60;11:05;non infested;2;1;Perna perna;35,2;M5
2021/04/18;sunny;60;11:05;non infested;2;2;Perna perna;38,3;M6
2021/04/18;sunny;60;11:05;non infested;2;3;Perna perna;39,2;M7
2021/04/18;sunny;60;11:05;non infested;2;4;Perna perna;36,7;M8
2021/04/18;sunny;60;11:05;non infested;2;5;Perna perna;34;M9
2021/04/18;sunny;60;11:05;infested;3;1;Perna perna;34,8;M6
2021/04/18;sunny;60;11:05;infested;3;2;Perna perna;35,5;M7
2021/04/18;sunny;60;11:05;infested;3;3;Perna perna;32,4;M8
2021/04/18;sunny;60;11:05;infested;3;4;Perna perna;36,7;M9
2021/04/18;sunny;60;11:05;infested;3;5;Perna perna;33,5;M10
2021/04/18;sunny;60;11:05;non infested;3;1;Perna perna;36,5;M4
2021/04/18;sunny;60;11:05;non infested;3;2;Perna perna;37;M5
2021/04/18;sunny;60;11:05;non infested;3;3;Perna perna;38,3;M6
2021/04/18;sunny;60;11:05;non infested;3;4;Perna perna;41,2;M7
2021/04/18;sunny;60;11:05;non infested;3;5;Perna perna;37,8;M8
2021/04/18;sunny;90;11:35;infested;1;1;Perna perna;39,1;M6
2021/04/18;sunny;90;11:35;infested;1;2;Perna perna;40,5;M7
2021/04/18;sunny;90;11:35;infested;1;3;Perna perna;39,2;M8
2021/04/18;sunny;90;11:35;infested;1;4;Perna perna;40,8;M9
2021/04/18;sunny;90;11:35;infested;1;5;Perna perna;38,3;M10
2021/04/18;sunny;90;11:35;non infested;1;1;Perna perna;39,3;M6
2021/04/18;sunny;90;11:35;non infested;1;2;Perna perna;39,1;M7
2021/04/18;sunny;90;11:35;non infested;1;3;Perna perna;40,4;M8
2021/04/18;sunny;90;11:35;non infested;1;4;Perna perna;40,4;M9
2021/04/18;sunny;90;11:35;non infested;1;5;Perna perna;40,8;M10
2021/04/18;sunny;90;11:35;infested;2;1;Perna perna;36,2;M6
2021/04/18;sunny;90;11:35;infested;2;2;Perna perna;37,9;M7
2021/04/18;sunny;90;11:35;infested;2;3;Perna perna;38,7;M8
2021/04/18;sunny;90;11:35;infested;2;4;Perna perna;38,5;M9
2021/04/18;sunny;90;11:35;infested;2;5;Perna perna;37,7;M10
2021/04/18;sunny;90;11:35;non infested;2;1;Perna perna;42,4;M6
2021/04/18;sunny;90;11:35;non infested;2;2;Perna perna;39,6;M7
2021/04/18;sunny;90;11:35;non infested;2;3;Perna perna;39,3;M8
2021/04/18;sunny;90;11:35;non infested;2;4;Perna perna;38,4;M9
2021/04/18;sunny;90;11:35;non infested;2;5;Perna perna;38,1;M10
2021/04/18;sunny;90;11:35;infested;3;1;Perna perna;37,1;M7
2021/04/18;sunny;90;11:35;infested;3;2;Perna perna;34,1;M8
2021/04/18;sunny;90;11:35;infested;3;3;Perna perna;35,3;M9
2021/04/18;sunny;90;11:35;infested;3;4;Perna perna;33,9;M10
2021/04/18;sunny;90;11:35;infested;3;5;Perna perna;35,2;M11
2021/04/18;sunny;90;11:35;non infested;3;1;Perna perna;40,3;M4
2021/04/18;sunny;90;11:35;non infested;3;2;Perna perna;37,2;M5
2021/04/18;sunny;90;11:35;non infested;3;3;Perna perna;40,5;M6
2021/04/18;sunny;90;11:35;non infested;3;4;Perna perna;40,5;M7
2021/04/18;sunny;90;11:35;non infested;3;5;Perna perna;39,9;M8
